@relation training_step_6

@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute MAX_LOC_ADDED numeric
@attribute TOTAL_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute AVG_LOC_TOUCHED numeric
@attribute BUGGY {false,true}

@data
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,false
182,246,1,246,246,1,246,0,0,246,true
141,4,1,3,3,1,3,1,1,4,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
182,11,2,4,2,2,3,7,7,5,false
195,12,1,6,6,1,6,6,6,12,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
373,21,1,14,14,1,14,7,7,21,false
0,0,0,0,0,0,0,0,0,0,false
288,41,1,15,15,1,15,26,26,41,false
256,97,2,22,11,2,19,75,72,48,false
12357,792,17,635,37.352941,3,175,157,40,46,true
0,0,0,0,0,0,0,0,0,0,false
111,6,1,5,5,1,5,1,1,6,false
0,0,0,0,0,0,0,0,0,0,false
2896,962,5,945,189,3,684,17,12,192,false
0,0,0,0,0,0,0,0,0,0,false
601,138,3,101,33.666667,2,88,37,27,46,false
2103,168,6,123,20.5,3,62,45,19,28,false
0,0,0,0,0,0,0,0,0,0,false
671,112,3,109,36.333333,1,63,3,2,37,false
641,27,2,18,9,2,11,9,8,13,false
7,51,1,51,51,1,51,0,0,51,false
2315,176,7,122,17.428571,3,67,54,19,25,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
944,81,8,41,5.125,2,13,40,21,10,false
2166,54,6,30,5,3,10,24,9,9,false
106,4,1,2,2,1,2,2,2,4,false
16,4,1,4,4,1,4,0,0,4,false
0,0,0,0,0,0,0,0,0,0,false
6021,274,9,207,23,2,93,67,21,30,false
0,0,0,0,0,0,0,0,0,0,false
29,4,1,2,2,1,2,2,2,4,false
48,9,1,4,4,1,4,5,5,9,false
23,2,1,1,1,1,1,1,1,2,false
455,272,3,270,90,2,240,2,1,90,false
0,0,0,0,0,0,0,0,0,0,false
18,20,1,19,19,1,19,1,1,20,false
0,0,0,0,0,0,0,0,0,0,false
48,60,2,59,29.5,1,58,1,1,30,false
15,44,1,44,44,1,44,0,0,44,false
60,108,1,108,108,1,108,0,0,108,false
0,0,0,0,0,0,0,0,0,0,false
972,44,4,44,11,1,11,0,0,11,true
2280,176,10,121,12.1,3,73,55,18,17,true
4892,660,13,319,24.538462,3,101,341,221,50,false
606,146,3,122,40.666667,2,111,24,12,48,false
0,0,0,0,0,0,0,0,0,0,false
115,7,1,7,7,1,7,0,0,7,false
25,51,2,38,19,1,25,13,11,25,false
731,297,4,285,71.25,1,274,12,7,74,false
241,45,4,16,4,2,9,29,24,11,false
77,28,3,13,4.333333,2,6,15,10,9,false
39,2,1,0,0,1,0,2,2,2,false
361,189,5,168,33.6,2,112,21,19,37,false
839,612,4,517,129.25,1,298,95,89,153,false
6582,603,12,338,28.166667,3,164,265,77,50,false
2504,391,9,273,30.333333,3,154,118,52,43,false
316,94,3,56,18.666667,2,42,38,32,31,false
186,4,2,2,1,2,1,2,1,2,true
0,0,0,0,0,0,0,0,0,0,false
491,107,5,60,12,3,42,47,32,21,false
2341,707,12,438,36.5,3,139,269,139,58,false
251,19,3,9,3,2,4,10,5,6,false
107,35,2,31,15.5,1,28,4,3,17,false
118,53,2,36,18,1,30,17,15,26,false
0,0,0,0,0,0,0,0,0,0,false
349,131,5,127,25.4,2,54,4,4,26,false
340,110,4,74,18.5,1,36,36,36,27,false
1372,161,6,153,25.5,3,50,8,7,26,false
0,0,0,0,0,0,0,0,0,0,false
44,5,1,3,3,1,3,2,2,5,false
1705,388,7,203,29,3,129,185,150,55,false
488,120,5,49,9.8,3,25,71,34,24,true
201,102,4,97,24.25,2,72,5,5,25,false
1512,297,5,128,25.6,3,102,169,113,59,true
203,103,4,98,24.5,2,72,5,5,25,false
628,121,5,78,15.6,3,53,43,18,24,false
63,225,2,135,67.5,2,96,90,84,112,false
494,320,4,236,59,2,145,84,39,80,false
62,109,3,109,36.333333,1,64,0,0,36,false
996,903,2,752,376,2,691,151,151,451,false
5159,689,13,627,48.230769,3,394,62,21,53,false
80,75,2,72,36,1,65,3,3,37,false
43,22,1,9,9,1,9,13,13,22,false
65,12,1,4,4,1,4,8,8,12,false
285,56,1,26,26,1,26,30,30,56,false
143,214,1,214,214,1,214,0,0,214,false
13,79,1,79,79,1,79,0,0,79,false
4,25,1,25,25,1,25,0,0,25,false
31,84,1,84,84,1,84,0,0,84,false
13,34,1,34,34,1,34,0,0,34,false
12,33,1,33,33,1,33,0,0,33,false
20,104,1,104,104,1,104,0,0,104,false
20,172,1,172,172,1,172,0,0,172,false
22,70,1,70,70,1,70,0,0,70,false
89,140,1,140,140,1,140,0,0,140,false
107,154,1,154,154,1,154,0,0,154,false
143,14,1,13,13,1,13,1,1,14,false
398,76,2,62,31,1,41,14,7,38,false
62,4,1,4,4,1,4,0,0,4,false
4170,165,10,141,14.1,3,49,24,6,16,false
56,5,1,3,3,1,3,2,2,5,false
0,0,0,0,0,0,0,0,0,0,false
59,2,1,1,1,1,1,1,1,2,false
18048,4140,7,4114,587.714286,2,1493,26,13,591,false
741,37,2,33,16.5,2,31,4,4,18,false
3396,145,7,89,12.714286,3,43,56,23,20,false
107,6,1,4,4,1,4,2,2,6,false
954,651,4,577,144.25,1,234,74,62,162,true
1079,505,6,415,69.166667,2,269,90,83,84,false
1167,313,6,293,48.833333,2,267,20,9,52,false
289,148,3,142,47.333333,2,139,6,5,49,false
20,56,1,56,56,1,56,0,0,56,false
87,88,3,81,27,2,63,7,7,29,false
2051,575,8,466,58.25,1,289,109,87,71,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
32,47,2,46,23,1,45,1,1,23,false
170,174,2,171,85.5,2,166,3,3,87,false
30,77,1,77,77,1,77,0,0,77,false
0,0,0,0,0,0,0,0,0,0,false
40,33,1,33,33,1,33,0,0,33,false
574,22,3,13,4.333333,3,9,9,4,7,false
0,0,0,0,0,0,0,0,0,0,false
14,20,1,15,15,1,15,5,5,20,false
130,42,2,42,21,2,33,0,0,21,false
125,152,2,152,76,1,129,0,0,76,false
0,0,0,0,0,0,0,0,0,0,false
67,5,1,2,2,1,2,3,3,5,false
20,47,1,47,47,1,47,0,0,47,false
84,68,2,64,32,2,60,4,2,34,false
6,43,1,43,43,1,43,0,0,43,false
366,215,4,182,45.5,2,90,33,31,53,false
35,64,2,63,31.5,1,32,1,1,32,false
21,45,1,45,45,1,45,0,0,45,false
48,94,1,94,94,1,94,0,0,94,false
7,35,1,35,35,1,35,0,0,35,false
584,301,3,292,97.333333,2,257,9,6,100,false
1215,31,3,17,5.666667,2,11,14,11,10,false
362,52,2,14,7,2,9,38,33,26,false
720,94,3,64,21.333333,3,37,30,13,31,false
116,104,2,103,51.5,1,102,1,1,52,false
340,67,2,55,27.5,2,51,12,8,33,false
168,41,2,14,7,2,10,27,23,20,false
1266,204,6,186,31,3,83,18,5,34,false
92,84,2,82,41,2,80,2,2,42,false
613,31,3,25,8.333333,3,17,6,4,10,false
462,157,4,145,36.25,2,70,12,8,39,false
0,0,0,0,0,0,0,0,0,0,false
5091,390,9,304,33.777778,3,179,86,34,43,false
312,234,2,232,116,2,230,2,2,117,false
13,6,1,6,6,1,6,0,0,6,false
6,32,1,32,32,1,32,0,0,32,false
449,221,3,214,71.333333,2,139,7,6,73,false
68,66,2,65,32.5,2,64,1,1,33,false
320,214,2,211,105.5,2,208,3,3,107,false
746,46,3,37,12.333333,2,28,9,6,15,false
1048,468,4,465,116.25,2,371,3,2,117,false
928,366,5,353,70.6,2,188,13,7,73,false
124,5,2,2,1,2,1,3,2,2,false
884,695,4,683,170.75,2,333,12,8,173,false
777,83,6,47,7.833333,3,22,36,16,13,false
309,50,3,32,10.666667,2,21,18,9,16,false
113,53,2,32,16,2,29,21,14,26,false
941,128,4,96,24,2,77,32,20,32,false
111,73,3,69,23,2,59,4,3,24,false
32,59,1,59,59,1,59,0,0,59,false
79,131,1,131,131,1,131,0,0,131,false
1825,676,4,662,165.5,2,649,14,8,169,false
43,51,3,47,15.666667,1,45,4,3,17,false
102,114,2,114,57,1,81,0,0,57,false
75,2,1,1,1,1,1,1,1,2,false
1250,395,6,352,58.666667,2,277,43,18,65,false
1866,493,7,441,63,2,352,52,36,70,false
394,317,2,295,147.5,2,276,22,22,158,true
34,69,1,69,69,1,69,0,0,69,false
303,418,1,418,418,1,418,0,0,418,false
651,330,4,280,70,2,233,50,46,82,false
32,59,1,59,59,1,59,0,0,59,false
64,99,1,99,99,1,99,0,0,99,false
5420,878,12,820,68.333333,3,359,58,26,73,false
4445,790,12,674,56.166667,3,431,116,42,65,false
348,26,2,13,6.5,2,12,13,12,13,false
0,0,0,0,0,0,0,0,0,0,false
3611,364,14,288,20.571429,2,148,76,27,26,false
202,4,1,2,2,1,2,2,2,4,false
1008,112,4,78,19.5,3,39,34,20,28,false
157,6,1,3,3,1,3,3,3,6,false
4002,325,5,98,19.6,2,52,227,113,65,false
212,27,3,22,7.333333,3,20,5,3,9,false
44,4,1,2,2,1,2,2,2,4,false
148,2,1,1,1,1,1,1,1,2,false
62,2,1,1,1,1,1,1,1,2,false
34,4,1,2,2,1,2,2,2,4,false
43,2,1,1,1,1,1,1,1,2,true
216,27,3,13,4.333333,2,6,14,9,9,false
0,0,0,0,0,0,0,0,0,0,false
63,64,2,64,32,1,63,0,0,32,false
51,56,2,56,28,1,55,0,0,28,false
74,7,2,4,2,2,3,3,2,3,false
27,55,1,55,55,1,55,0,0,55,false
327,187,3,187,62.333333,2,166,0,0,62,false
2148,693,5,655,131,3,506,38,31,138,false
500,80,5,32,6.4,2,20,48,28,16,false
104,98,2,97,48.5,2,96,1,1,49,false
28,52,1,52,52,1,52,0,0,52,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
28,30,2,28,14,1,26,2,1,15,false
143,64,3,63,21,2,35,1,1,21,false
95,6,1,4,4,1,4,2,2,6,false
189,9,2,5,2.5,1,3,4,3,4,false
137,9,1,5,5,1,5,4,4,9,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
152,15,2,12,6,1,9,3,3,7,false
22,22,1,10,10,1,10,12,12,22,false
304,39,3,35,11.666667,2,20,4,2,13,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
10,34,1,34,34,1,34,0,0,34,false
9,34,1,34,34,1,34,0,0,34,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
83,156,1,156,156,1,156,0,0,156,false
52,84,1,84,84,1,84,0,0,84,false
199,129,3,75,25,2,41,54,43,43,false
90,20,2,13,6.5,1,11,7,4,10,false
81,36,2,18,9,2,11,18,14,18,false
1035,485,7,163,23.285714,2,97,322,297,69,false
99,51,2,26,13,2,17,25,18,25,false
162,183,2,183,91.5,1,139,0,0,91,false
80,72,2,71,35.5,1,70,1,1,36,false
9,54,1,54,54,1,54,0,0,54,false
32,160,1,160,160,1,160,0,0,160,false
1376,448,9,105,11.666667,2,29,343,309,49,false
931,329,6,119,19.833333,2,45,210,189,54,false
4352,807,9,273,30.333333,2,73,534,489,89,false
417,225,4,222,55.5,2,198,3,3,56,false
23,50,1,50,50,1,50,0,0,50,false
34,42,2,42,21,2,25,0,0,21,false
770,624,2,624,312,1,621,0,0,312,false
891,427,3,402,134,1,363,25,22,142,false
413,385,2,384,192,1,378,1,1,192,false
40,34,1,24,24,1,24,10,10,34,false
50,92,1,92,92,1,92,0,0,92,false
320,284,2,284,142,1,261,0,0,142,false
231,371,1,371,371,1,371,0,0,371,false
24,47,1,47,47,1,47,0,0,47,false
117,16,2,13,6.5,1,7,3,3,8,false
59,30,1,17,17,1,17,13,13,30,false
682,319,3,319,106.333333,1,298,0,0,106,false
662,1177,3,653,217.666667,1,622,524,521,392,false
26,49,1,49,49,1,49,0,0,49,false
963,370,4,364,91,1,308,6,4,92,false
1508,1271,5,774,154.8,1,538,497,458,254,false
49,49,2,49,24.5,1,46,0,0,24,false
1,89,1,89,89,1,89,0,0,89,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
3,24,1,24,24,1,24,0,0,24,false
9,26,1,3,3,1,3,23,23,26,false
88,90,2,81,40.5,1,72,9,9,45,false
9,47,1,47,47,1,47,0,0,47,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
7,44,1,44,44,1,44,0,0,44,false
6,26,1,26,26,1,26,0,0,26,false
0,0,0,0,0,0,0,0,0,0,false
18,2,1,1,1,1,1,1,1,2,false
72,16,1,8,8,1,8,8,8,16,false
29,4,1,2,2,1,2,2,2,4,false
1067,118,6,105,17.5,2,42,13,11,19,false
180313,14906,14,12633,902.357143,2,4082,2273,1391,1064,false
47,74,1,74,74,1,74,0,0,74,false
0,0,0,0,0,0,0,0,0,0,false
78,27,3,26,8.666667,2,18,1,1,9,false
65,59,1,59,59,1,59,0,0,59,false
1975,515,6,332,55.333333,2,223,183,106,85,false
335,12,1,12,12,1,12,0,0,12,false
5762,306,7,149,21.285714,2,83,157,128,43,false
66,13,1,11,11,1,11,2,2,13,false
512,70,2,23,11.5,1,18,47,42,35,false
86,123,1,123,123,1,123,0,0,123,false
62,7,1,4,4,1,4,3,3,7,false
68,3,1,2,2,1,2,1,1,3,false
54,3,1,2,2,1,2,1,1,3,false
0,0,0,0,0,0,0,0,0,0,false
14,11,1,2,2,1,2,9,9,11,false
3011,347,12,316,26.333333,3,140,31,19,28,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
55,5,1,5,5,1,5,0,0,5,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
82,72,5,64,12.8,1,28,8,2,14,false
6181,641,14,476,34,3,125,165,37,45,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
74,105,1,105,105,1,105,0,0,105,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
21,14,1,5,5,1,5,9,9,14,false
0,0,0,0,0,0,0,0,0,0,false
114,23,2,18,9,1,15,5,3,11,false
1317,325,8,190,23.75,2,68,135,86,40,false
349,252,3,233,77.666667,2,153,19,19,84,false
130,40,2,33,16.5,2,29,7,5,20,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
165,166,2,166,83,1,149,0,0,83,false
341,269,4,241,60.25,1,163,28,28,67,false
706,866,1,866,866,1,866,0,0,866,false
68,221,3,190,63.333333,1,118,31,19,73,false
42,108,2,104,52,1,100,4,4,54,false
32,104,2,100,50,1,96,4,4,52,false
4058,945,7,893,127.571429,1,559,52,28,135,false
3278,165,9,127,14.111111,3,40,38,13,18,false
46,8,1,7,7,1,7,1,1,8,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
131,11,1,11,11,1,11,0,0,11,false
207,25,2,10,5,2,7,15,9,12,false
8381,1034,11,695,63.181818,3,330,339,131,94,false
0,0,0,0,0,0,0,0,0,0,false
109,31,2,19,9.5,2,18,12,9,15,false
4,27,1,27,27,1,27,0,0,27,false
0,0,0,0,0,0,0,0,0,0,false
1035,14,3,11,3.666667,2,5,3,2,4,false
0,0,0,0,0,0,0,0,0,0,false
29,7,1,4,4,1,4,3,3,7,false
16,5,1,5,5,1,5,0,0,5,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
2810,494,7,298,42.571429,2,128,196,126,70,false
66,4,2,2,1,1,1,2,1,2,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
29,17,1,17,17,1,17,0,0,17,false
0,0,0,0,0,0,0,0,0,0,false
85,10,1,9,9,1,9,1,1,10,false
256,9,2,7,3.5,1,5,2,1,4,false
42,70,1,70,70,1,70,0,0,70,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
40,26,1,20,20,1,20,6,6,26,false
0,0,0,0,0,0,0,0,0,0,false
570,44,2,22,11,1,20,22,20,22,false
0,0,0,0,0,0,0,0,0,0,false
5427,440,10,313,31.3,2,94,127,37,44,false
83,52,2,44,22,1,38,8,5,26,false
337,81,5,64,12.8,2,20,17,5,16,false
727,143,6,129,21.5,2,81,14,5,23,false
306,188,4,161,40.25,1,82,27,13,47,false
0,0,0,0,0,0,0,0,0,0,false
32,21,2,18,9,1,15,3,3,10,false
131,5,1,4,4,1,4,1,1,5,false
105,162,1,162,162,1,162,0,0,162,false
154,132,2,131,65.5,1,130,1,1,66,false
16,108,1,108,108,1,108,0,0,108,false
566,355,2,354,177,1,353,1,1,177,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
486,318,2,312,156,2,310,6,6,159,false
255,260,1,77,77,1,77,183,183,260,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
77,38,1,38,38,1,38,0,0,38,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
4272,508,9,483,53.666667,3,168,25,16,56,false
403,298,3,248,82.666667,2,194,50,50,99,false
1390,442,4,436,109,2,431,6,3,110,false
214,30,2,24,12,2,23,6,5,15,true
700,64,4,50,12.5,2,39,14,12,16,false
10,35,1,35,35,1,35,0,0,35,false
243,66,4,53,13.25,2,27,13,8,16,false
6341,1300,8,1249,156.125,3,679,51,42,162,false
262,27,3,18,6,3,14,9,7,9,false
248,56,5,36,7.2,1,19,20,9,11,false
383,355,2,326,163,2,197,29,29,177,false
1006,285,6,258,43,3,207,27,19,47,true
1203,491,4,445,111.25,2,320,46,35,122,false
73,6,1,3,3,1,3,3,3,6,false
720,40,6,26,4.333333,2,9,14,5,6,false
2314,128,4,71,17.75,2,28,57,43,32,false
16,36,1,36,36,1,36,0,0,36,false
16,36,1,36,36,1,36,0,0,36,false
16,36,1,36,36,1,36,0,0,36,false
826,51,4,43,10.75,2,30,8,5,12,true
92,81,2,80,40,1,75,1,1,40,false
100,88,2,86,43,2,84,2,2,44,false
1295,481,6,423,70.5,2,237,58,24,80,false
1096,314,5,310,62,2,291,4,4,62,false
821,30,4,16,4,3,6,14,5,7,false
58,51,4,46,11.5,2,26,5,4,12,false
0,0,0,0,0,0,0,0,0,0,false
676,31,4,24,6,2,13,7,4,7,false
615,53,3,46,15.333333,2,39,7,4,17,false
258,21,3,17,5.666667,2,9,4,2,7,false
0,0,0,0,0,0,0,0,0,0,false
3938,863,9,832,92.444444,3,341,31,10,95,false
52,14,1,12,12,1,12,2,2,14,false
737,248,4,234,58.5,3,219,14,5,62,false
832,53,4,25,6.25,2,15,28,24,13,false
0,0,0,0,0,0,0,0,0,0,false
674,8,3,5,1.666667,3,3,3,2,2,false
0,0,0,0,0,0,0,0,0,0,false
827,98,4,69,17.25,3,45,29,13,24,false
60,9,2,6,3,1,4,3,2,4,false
587,52,4,29,7.25,2,17,23,16,13,false
366,7,2,4,2,2,2,3,2,3,false
0,0,0,0,0,0,0,0,0,0,false
272,4,2,2,1,2,1,2,1,2,false
64,64,2,63,31.5,2,62,1,1,32,false
62,62,2,61,30.5,2,60,1,1,31,false
480,331,2,326,163,2,321,5,5,165,false
484,30,2,22,11,2,17,8,5,15,false
20,2,1,1,1,1,1,1,1,2,false
59,2,1,2,2,1,2,0,0,2,false
95,4,1,2,2,1,2,2,2,4,false
0,0,0,0,0,0,0,0,0,0,false
11,84,1,84,84,1,84,0,0,84,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
104,100,2,99,49.5,1,94,1,1,50,false
102,102,2,101,50.5,1,96,1,1,51,false
47,81,1,81,81,1,81,0,0,81,false
69,98,1,98,98,1,98,0,0,98,false
289,341,1,341,341,1,341,0,0,341,false
108,153,1,153,153,1,153,0,0,153,false
116,11,2,5,2.5,1,3,6,4,5,false
0,0,0,0,0,0,0,0,0,0,false
130,8,2,3,1.5,1,2,5,4,4,false
818,92,4,51,12.75,2,23,41,14,23,false
167,18,3,11,3.666667,1,7,7,5,6,false
15,70,1,70,70,1,70,0,0,70,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
228,6,1,4,4,1,4,2,2,6,true
374,8,1,5,5,1,5,3,3,8,true
88,9,1,5,5,1,5,4,4,9,true
289,3,1,2,2,1,2,1,1,3,true
0,0,0,0,0,0,0,0,0,0,false
1813,12,2,9,4.5,2,8,3,3,6,true
0,0,0,0,0,0,0,0,0,0,false
114,5,1,4,4,1,4,1,1,5,true
0,0,0,0,0,0,0,0,0,0,false
730,55,1,54,54,1,54,1,1,55,false
0,0,0,0,0,0,0,0,0,0,false
204,14,1,8,8,1,8,6,6,14,true
368,8,1,5,5,1,5,3,3,8,true
0,0,0,0,0,0,0,0,0,0,false
525,10,2,9,4.5,2,6,1,1,5,true
323,4,1,3,3,1,3,1,1,4,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
116,2,1,1,1,1,1,1,1,2,true
0,0,0,0,0,0,0,0,0,0,false
107,4,1,3,3,1,3,1,1,4,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
2120,35,3,15,5,2,11,20,13,11,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,true
800,20,2,17,8.5,1,12,3,3,10,true
410,7,2,6,3,2,5,1,1,3,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
565,9,1,5,5,1,5,4,4,9,true
630,62,2,45,22.5,2,40,17,14,31,true
0,0,0,0,0,0,0,0,0,0,false
104,58,1,36,36,1,36,22,22,58,true
52,4,1,3,3,1,3,1,1,4,true
0,0,0,0,0,0,0,0,0,0,true
265,39,1,21,21,1,21,18,18,39,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
180,7,2,4,2,2,3,3,2,3,true
964,21,4,11,2.75,3,5,10,3,5,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
181,2,1,1,1,1,1,1,1,2,true
0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,false
306,2,1,1,1,1,1,1,1,2,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
136,10,1,6,6,1,6,4,4,10,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
463,2,1,1,1,1,1,1,1,2,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
108,4,1,3,3,1,3,1,1,4,true
0,0,0,0,0,0,0,0,0,0,false
217,4,1,3,3,1,3,1,1,4,true
276,193,2,191,95.5,2,189,2,2,96,false
231,212,2,203,101.5,2,118,9,9,106,false
385,204,2,187,93.5,2,158,17,17,102,false
479,308,2,306,153,2,303,2,2,154,false
739,298,2,15,7.5,2,10,283,283,149,true
102,11,2,2,1,2,2,9,5,5,true
9,5,1,0,0,1,0,5,5,5,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
1487,196,3,80,26.666667,2,79,116,112,65,true
39,57,2,52,26,2,40,5,5,28,false
68,49,1,0,0,1,0,49,49,49,true
810,9,2,8,4,1,6,1,1,4,true
213,3,1,3,3,1,3,0,0,3,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
276,2,1,2,2,1,2,0,0,2,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
397,16,1,9,9,1,9,7,7,16,true
0,0,0,0,0,0,0,0,0,0,false
195,6,1,4,4,1,4,2,2,6,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
