VERSION, FILE_NAME, LOC, LOC_TOUCHED, NUMBER_OF_REVISIONS, LOC_ADDED, AVG_LOC_ADDED, NUMBER_OF_AUTHORS, MAX_LOC_ADDED, TOTAL_LOC_REMOVED, MAX_LOC_REMOVED, AVG_LOC_TOUCHED, BUGGY
2,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,105,198,1,198,198.0,1,198,0,0,198,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,80,140,1,140,140.0,1,140,0,0,140,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,100,178,1,178,178.0,1,178,0,0,178,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,36,67,1,67,67.0,1,67,0,0,67,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,82,138,1,138,138.0,1,138,0,0,138,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,108,170,1,170,170.0,1,170,0,0,170,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,41,87,1,87,87.0,1,87,0,0,87,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,85,1,85,85.0,1,85,0,0,85,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,122,178,1,178,178.0,1,178,0,0,178,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,11,75,1,75,75.0,1,75,0,0,75,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,160,209,1,209,209.0,1,209,0,0,209,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,14,57,1,57,57.0,1,57,0,0,57,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,353,521,1,521,521.0,1,521,0,0,521,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,361,573,1,573,573.0,1,573,0,0,573,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,106,148,1,148,148.0,1,148,0,0,148,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,103,173,1,173,173.0,1,173,0,0,173,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,83,147,1,147,147.0,1,147,0,0,147,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,376,763,1,763,763.0,1,763,0,0,763,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,150,209,1,209,209.0,1,209,0,0,209,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/util/common.Main.java,22,54,1,54,54.0,1,54,0,0,54,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java,10,38,1,38,38.0,1,38,0,0,38,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,41,98,1,98,98.0,1,98,0,0,98,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,14,38,1,38,38.0,1,38,0,0,38,NO
2,bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java,39,94,1,94,94.0,1,94,0,0,94,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,171,256,1,256,256.0,1,256,0,0,256,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,117,176,1,176,176.0,1,176,0,0,176,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,192,232,1,232,232.0,1,232,0,0,232,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,202,305,1,305,305.0,1,305,0,0,305,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,521,720,1,720,720.0,1,720,0,0,720,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,203,400,1,400,400.0,1,400,0,0,400,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java,31,74,1,74,74.0,1,74,0,0,74,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,142,178,1,178,178.0,1,178,0,0,178,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,81,163,1,163,163.0,1,163,0,0,163,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,39,88,1,88,88.0,1,88,0,0,88,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,74,117,1,117,117.0,1,117,0,0,117,NO
2,bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,32,60,1,60,60.0,1,60,0,0,60,NO
3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,468,239,3,227,75.66666666666667,1,177,12,8,79,NO
3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,445,297,2,284,142.0,1,260,13,13,148,NO
3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,2147,638,6,548,91.33333333333333,3,425,90,55,106,NO
3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,346,333,4,235,58.75,2,137,98,94,83,NO
3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,1694,963,8,660,82.5,4,294,303,171,120,NO
3,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,944,321,6,242,40.333333333333336,2,211,79,72,53,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,35225,3135,51,1916,37.568627450980394,4,275,1219,370,61,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,43,55,2,53,26.5,2,52,2,2,27,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,476,143,6,108,18.0,4,58,35,29,23,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,11,35,2,33,16.5,2,33,2,2,17,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,2896,962,5,945,189.0,3,684,17,12,192,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,487,42,4,27,6.75,2,12,15,12,10,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,883,346,5,303,60.6,2,195,43,27,69,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,9184,1224,27,644,23.85185185185185,4,253,580,194,45,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,9,40,1,40,40.0,1,40,0,0,40,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,1846,413,12,325,27.083333333333332,3,79,88,68,34,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,1685,450,6,419,69.83333333333333,3,228,31,17,75,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,7,51,1,51,51.0,1,51,0,0,51,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,4369,757,14,667,47.642857142857146,3,378,90,20,54,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,8,32,1,32,32.0,1,32,0,0,32,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,81,82,2,74,37.0,1,69,8,8,41,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,1392,316,12,252,21.0,3,183,64,22,26,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,3205,656,9,619,68.77777777777777,3,550,37,11,72,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,422,168,4,163,40.75,1,157,5,2,42,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,5742,920,16,217,13.5625,4,92,703,541,57,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,48,133,2,80,40.0,1,79,53,53,66,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,10165,1170,16,1049,65.5625,3,712,121,21,73,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,10,60,1,60,60.0,1,60,0,0,60,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,886,293,11,111,10.090909090909092,3,36,182,109,26,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,159,157,3,122,40.666666666666664,1,113,35,30,52,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,70,60,3,56,18.666666666666668,1,53,4,3,20,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,455,272,3,270,90.0,2,240,2,1,90,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,639,32,5,22,4.4,3,12,10,6,6,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,34,111,2,110,55.0,1,91,1,1,55,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,83,0,1,0,0.0,1,0,0,0,0,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,48,60,2,59,29.5,1,58,1,1,30,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,15,44,1,44,44.0,1,44,0,0,44,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,60,108,1,108,108.0,1,108,0,0,108,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,171,297,6,155,25.833333333333332,3,113,142,113,49,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,1972,95,9,86,9.555555555555555,3,12,9,8,10,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,5307,1568,25,903,36.12,4,401,665,401,62,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,8819,1904,23,1341,58.30434782608695,3,714,563,221,82,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,1481,188,10,149,14.9,4,111,39,12,18,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,80,19,3,12,4.0,2,9,7,4,6,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,977,69,9,38,4.222222222222222,4,16,31,16,7,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,52,83,6,56,9.333333333333334,3,25,27,11,13,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,731,297,4,285,71.25,1,274,12,7,74,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1008,200,14,85,6.071428571428571,4,26,115,32,14,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,174,51,7,25,3.5714285714285716,4,7,26,10,7,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,157,101,4,50,12.5,3,46,51,46,25,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,361,189,5,168,33.6,2,112,21,19,37,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,839,612,4,517,129.25,1,298,95,89,153,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,15715,2517,33,1474,44.666666666666664,4,520,1043,520,76,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,4192,597,21,433,20.61904761904762,4,154,164,52,28,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,1262,257,13,153,11.76923076923077,4,42,104,32,19,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,1396,181,14,78,5.571428571428571,4,19,103,65,12,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,195,53,5,35,7.0,3,26,18,9,10,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,1062,174,11,109,9.909090909090908,4,42,65,32,15,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,3130,768,19,478,25.157894736842106,4,139,290,139,40,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,1034,264,14,195,13.928571428571429,3,101,69,23,18,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,190,116,4,111,27.75,2,78,5,3,29,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,246,102,5,62,12.4,3,30,40,22,20,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,94,2,2,1,0.5,2,1,1,1,1,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,482,250,9,243,27.0,3,61,7,4,27,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,799,404,11,359,32.63636363636363,2,216,45,36,36,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,2964,770,16,732,45.75,3,377,38,11,48,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,4,27,1,27,27.0,1,27,0,0,27,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,127,95,3,92,30.666666666666668,1,84,3,2,31,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,2586,687,13,494,38.0,3,251,193,150,52,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,820,355,8,254,31.75,3,193,101,34,44,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,201,102,4,97,24.25,2,72,5,5,25,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,3128,876,10,671,67.1,3,514,205,113,87,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,203,103,4,98,24.5,2,72,5,5,25,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,850,330,7,287,41.0,3,204,43,18,47,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,104,376,4,284,71.0,2,144,92,84,94,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,604,420,6,335,55.833333333333336,2,145,85,39,70,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,62,109,3,109,36.333333333333336,1,64,0,0,36,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,996,903,2,752,376.0,2,691,151,151,451,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,5159,689,13,627,48.23076923076923,3,394,62,21,53,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,80,75,2,72,36.0,1,65,3,3,37,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,43,22,1,9,9.0,1,9,13,13,22,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,65,12,1,4,4.0,1,4,8,8,12,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,285,56,1,26,26.0,1,26,30,30,56,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,143,214,1,214,214.0,1,214,0,0,214,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,13,79,1,79,79.0,1,79,0,0,79,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,4,25,1,25,25.0,1,25,0,0,25,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,31,84,1,84,84.0,1,84,0,0,84,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,13,34,1,34,34.0,1,34,0,0,34,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,12,33,1,33,33.0,1,33,0,0,33,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,20,104,1,104,104.0,1,104,0,0,104,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,20,172,1,172,172.0,1,172,0,0,172,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,22,70,1,70,70.0,1,70,0,0,70,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,89,140,1,140,140.0,1,140,0,0,140,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,107,154,1,154,154.0,1,154,0,0,154,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,279,250,2,249,124.5,2,236,1,1,125,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,1698,175,12,136,11.333333333333334,4,41,39,9,14,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,376,121,8,111,13.875,3,71,10,5,15,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,9942,733,30,574,19.133333333333333,4,111,159,48,24,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,111,95,2,93,46.5,2,90,2,2,47,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,10,58,1,58,58.0,1,58,0,0,58,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,146,91,4,83,20.75,4,75,8,7,22,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,18048,4140,7,4114,587.7142857142857,2,1493,26,13,591,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,5054,117,14,77,5.5,4,31,40,8,8,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,11113,630,26,392,15.076923076923077,4,48,238,44,24,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,213,6,2,4,2.0,2,4,2,2,3,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,954,651,4,577,144.25,1,234,74,62,162,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,1079,505,6,415,69.16666666666667,2,269,90,83,84,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,1167,313,6,293,48.833333333333336,2,267,20,9,52,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,289,148,3,142,47.333333333333336,2,139,6,5,49,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,20,56,1,56,56.0,1,56,0,0,56,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,87,88,3,81,27.0,2,63,7,7,29,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,2051,575,8,466,58.25,1,289,109,87,71,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,310,21,3,11,3.6666666666666665,2,8,10,8,7,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,250,21,3,11,3.6666666666666665,2,8,10,8,7,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,1624,817,7,73,10.428571428571429,3,51,744,688,116,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,32,47,2,46,23.0,1,45,1,1,23,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,170,174,2,171,85.5,2,166,3,3,87,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,30,77,1,77,77.0,1,77,0,0,77,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,792,667,2,666,333.0,1,665,1,1,333,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,58,88,2,88,44.0,2,55,0,0,44,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,2045,527,12,289,24.083333333333332,4,101,238,101,43,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/common.Main.java,66,10,3,5,1.6666666666666667,3,4,5,4,3,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,34,30,3,20,6.666666666666667,2,15,10,5,10,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,212,50,4,46,11.5,3,33,4,4,12,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,125,152,2,152,76.0,1,129,0,0,76,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,43,21,3,11,3.6666666666666665,2,7,10,7,7,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,67,5,1,2,2.0,1,2,3,3,5,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,20,47,1,47,47.0,1,47,0,0,47,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,187,101,5,68,13.6,4,60,33,25,20,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,6,43,1,43,43.0,1,43,0,0,43,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,403,309,5,276,55.2,2,94,33,31,61,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,35,64,2,63,31.5,1,32,1,1,32,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,21,45,1,45,45.0,1,45,0,0,45,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,48,94,1,94,94.0,1,94,0,0,94,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,7,35,1,35,35.0,1,35,0,0,35,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,584,301,3,292,97.33333333333333,2,257,9,6,100,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,4362,683,12,634,52.833333333333336,3,394,49,15,56,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,969,397,5,346,69.2,3,317,51,33,79,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,1138,419,5,387,77.4,3,298,32,13,83,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,116,104,2,103,51.5,1,102,1,1,52,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,1107,296,11,261,23.727272727272727,3,90,35,13,26,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,168,41,2,14,7.0,2,10,27,23,20,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,1608,414,9,396,44.0,3,127,18,5,46,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java,92,84,2,82,41.0,2,80,2,2,42,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,1441,308,8,288,36.0,3,143,20,10,38,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,515,245,5,233,46.6,2,88,12,8,49,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,119,77,4,74,18.5,2,61,3,2,19,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,9218,874,20,710,35.5,3,208,164,34,43,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,312,234,2,232,116.0,2,230,2,2,117,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,23,36,2,36,18.0,1,30,0,0,18,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,6,32,1,32,32.0,1,32,0,0,32,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,449,221,3,214,71.33333333333333,2,139,7,6,73,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,68,66,2,65,32.5,2,64,1,1,33,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,320,214,2,211,105.5,2,208,3,3,107,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,2295,456,10,432,43.2,3,343,24,6,45,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,1048,468,4,465,116.25,2,371,3,2,117,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,928,366,5,353,70.6,2,188,13,7,73,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,313,116,5,108,21.6,3,101,8,4,23,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,884,695,4,683,170.75,2,333,12,8,173,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,898,250,7,214,30.571428571428573,3,167,36,16,35,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,493,194,5,171,34.2,2,136,23,9,38,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,154,130,3,109,36.333333333333336,2,77,21,14,43,NO
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,1317,397,6,361,60.166666666666664,2,261,36,20,66,NO
