@relation training_step_4

@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute MAX_LOC_ADDED numeric
@attribute TOTAL_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute AVG_LOC_TOUCHED numeric
@attribute BUGGY {true, false}

@data
429,267,8,191,23.875,3,111,76,22,33,false
1607,240,20,133,6.65,3,25,107,21,12,false
130,91,7,70,10,3,37,21,10,13,false
577,224,10,164,16.4,3,86,60,43,22,false
133,113,5,35,7,3,13,78,58,22,false
394,254,8,163,20.375,3,106,91,73,31,false
185,104,4,94,23.5,3,69,10,9,26,false
2565,643,28,376,13.428571,3,50,267,51,22,false
45,58,4,46,11.5,3,31,12,10,14,false
57,66,3,56,18.666667,3,41,10,9,22,false
301,153,4,143,35.75,3,92,10,9,38,false
668,221,7,186,26.571429,3,147,35,10,31,false
2772,588,11,479,43.545455,5,353,109,62,53,false
172,125,6,94,15.666667,3,55,31,12,20,false
64,14,2,5,2.5,1,4,9,8,7,false
295,140,5,118,23.6,3,72,22,12,28,false
591,213,9,153,17,3,88,60,24,23,false
198,127,5,101,20.2,3,59,26,13,25,false
21,30,3,17,5.666667,3,13,13,10,10,false
540,184,7,164,23.428571,3,131,20,10,26,false
6,10,1,5,5,1,5,5,5,10,false
533,332,5,288,57.6,1,164,44,41,66,false
61,98,1,98,98,1,98,0,0,98,false
42,59,3,48,16,3,33,11,10,19,false
27,59,4,45,11.25,3,25,14,12,14,false
295,125,6,111,18.5,3,50,14,10,20,false
254,91,8,59,7.375,3,13,32,12,11,false
36,63,3,50,16.666667,3,33,13,12,21,false
83,83,7,59,8.428571,3,32,24,10,11,false
810,225,18,147,8.166667,3,41,78,54,12,false
418,262,10,198,19.8,5,106,64,27,26,false
1314,50,7,28,4,4,13,22,10,7,false
81,91,7,70,10,3,32,21,12,13,false
19,54,4,40,10,3,20,14,12,13,false
18,36,4,21,5.25,3,15,15,12,9,false
66,49,6,30,5,3,13,19,10,8,false
29,60,3,44,14.666667,3,28,16,10,20,false
21,50,3,39,13,3,24,11,10,16,false
300,157,11,69,6.272727,3,18,88,33,14,false
229,105,9,68,7.555556,4,29,37,10,11,false
3602,611,38,355,9.342105,3,67,256,127,16,false
39,8,1,4,4,1,4,4,4,8,false
12,35,1,35,35,1,35,0,0,35,false
25,52,4,36,9,3,17,16,12,13,false
24,49,4,38,9.5,3,22,11,9,12,false
24,49,3,39,13,3,24,10,9,16,false
3,47,3,33,11,3,18,14,13,15,false
883,290,13,212,16.307692,3,53,78,33,22,false
2867,807,30,491,16.366667,3,75,316,81,26,false
255,103,5,47,9.4,3,13,56,26,20,false
547,238,13,167,12.846154,3,42,71,23,18,false
889,294,21,195,9.285714,3,29,99,55,14,false
48,54,2,52,26,1,50,2,2,27,false
215,190,2,170,85,1,157,20,20,95,false
54,63,3,53,17.666667,3,38,10,9,21,false
1040,416,8,308,38.5,3,168,108,43,52,false
495,167,7,139,19.857143,3,93,28,10,23,false
189,62,5,31,6.2,3,13,31,15,12,false
259,49,4,33,8.25,3,17,16,10,12,false
67,42,4,26,6.5,3,13,16,10,10,false
159,112,5,92,18.4,3,50,20,12,22,false
217,136,6,101,16.833333,3,52,35,13,22,false
234,121,5,99,19.8,3,75,22,10,24,false
28,59,1,59,59,1,59,0,0,59,false
392,280,3,232,77.333333,2,195,48,32,93,false
353,145,6,120,20,3,91,25,9,24,false
321,300,5,201,40.2,3,128,99,79,60,false
281,361,2,272,136,1,226,89,89,180,false
1219,499,8,309,38.625,3,249,190,145,62,false
135,96,6,73,12.166667,3,47,23,12,16,false
1628,355,9,166,18.444444,3,82,189,125,39,false
198,69,9,43,4.777778,3,13,26,11,7,false
2298,805,28,513,18.321429,3,114,292,86,28,false
15017,2853,40,1782,44.55,3,355,1071,220,71,false
1184,384,16,250,15.625,3,105,134,35,24,false
9760,1825,33,953,28.878788,3,126,872,187,55,false
1612,551,20,335,16.75,3,121,216,64,27,false
2789,1106,25,705,28.2,3,251,401,157,44,false
226,154,4,122,30.5,3,98,32,17,38,false
137,91,9,66,7.333333,3,39,25,10,10,false
21,7,2,3,1.5,1,2,4,2,3,false
42,69,5,51,10.2,3,16,18,10,13,false
3722,1345,28,808,28.857143,3,141,537,108,48,false
70,91,6,66,11,3,25,25,10,15,false
4951,2102,26,1102,42.384615,3,319,1000,489,80,false
808,321,7,265,37.857143,4,156,56,25,45,false
211,113,5,90,18,3,67,23,11,22,false
1084,422,7,310,44.285714,3,247,112,61,60,false
78,57,4,31,7.75,3,13,26,12,14,false
126,96,3,83,27.666667,1,76,13,12,32,false
1216,886,3,731,243.666667,1,453,155,99,295,false
526,450,2,399,199.5,1,348,51,51,225,false
997,620,7,542,77.428571,4,285,78,61,88,false
22217,5401,53,2783,52.509434,4,374,2618,853,101,false
8989,1998,36,1252,34.777778,4,328,746,155,55,false
16135,4857,44,2489,56.568182,3,481,2368,449,110,false
1475,866,21,481,22.904762,3,252,385,187,41,false
1372,537,15,298,19.866667,4,167,239,164,35,false
30961,8146,42,4501,107.166667,3,652,3645,896,193,false
4029,1095,27,667,24.703704,3,162,428,101,40,false
770,614,6,364,60.666667,3,301,250,205,102,false
828,232,9,93,10.333333,3,24,139,64,25,false
6605,1425,30,830,27.666667,4,301,595,129,47,false
6470,1749,32,964,30.125,3,352,785,265,54,false
3101,1199,9,841,93.444444,3,334,358,129,133,false
28027,9386,58,4801,82.775862,3,882,4585,847,161,false
448,234,6,186,31,3,118,48,21,39,false
130,98,4,80,20,3,62,18,12,24,false
44132,9102,73,4628,63.39726,3,518,4474,1228,124,false
736,246,10,180,18,3,106,66,23,24,false
372,361,14,203,14.5,3,96,158,94,25,false
129,150,4,116,29,3,81,34,21,37,false
2998,967,16,594,37.125,4,329,373,140,60,false
1119,266,8,141,17.625,3,39,125,68,33,false
14,37,1,37,37,1,37,0,0,37,false
1246,486,7,355,50.714286,4,290,131,74,69,false
2040,369,8,178,22.25,4,60,191,85,46,false
2607,495,12,219,18.25,3,76,276,83,41,false
2445,365,12,136,11.333333,4,33,229,74,30,false
1173,557,5,433,86.6,3,371,124,79,111,false
878,487,5,353,70.6,3,270,134,70,97,false
3306,1433,9,993,110.333333,4,532,440,168,159,false
915,240,7,109,15.571429,3,48,131,59,34,false
202,142,5,103,20.6,3,63,39,21,28,false
5041,1389,14,963,68.785714,3,555,426,158,99,false
365,226,6,168,28,3,135,58,19,37,false
980,181,7,79,11.285714,3,26,102,37,25,false
595,292,6,216,36,3,160,76,31,48,false
326,164,5,132,26.4,3,103,32,20,32,false
1466,465,10,326,32.6,3,187,139,62,46,false
2205,340,10,114,11.4,4,26,226,103,34,false
835,782,4,478,119.5,3,376,304,183,195,false
3290,528,14,250,17.857143,4,69,278,130,37,false
1347,507,13,307,23.615385,3,190,200,100,39,false
485,493,2,425,212.5,1,388,68,68,246,false
3879,1344,8,972,121.5,3,611,372,258,168,false
1724,431,11,196,17.818182,3,39,235,84,39,false
51,62,4,29,7.25,3,14,33,19,15,false
84,37,4,19,4.75,3,13,18,9,9,false
1081,452,18,259,14.388889,4,106,193,56,25,false
1666,508,19,344,18.105263,5,121,164,26,26,false
78,52,4,23,5.75,3,14,29,14,13,false
8,18,1,8,8,1,8,10,10,18,false
27,57,3,44,14.666667,3,27,13,12,19,false
88,77,2,75,37.5,2,73,2,2,38,false
171,150,4,107,26.75,3,77,43,31,37,false
1108,467,10,324,32.4,4,144,143,87,46,false
231,168,4,135,33.75,2,116,33,26,42,false
407,260,9,164,18.222222,4,107,96,26,28,false
342,210,8,151,18.875,4,113,59,25,26,false
4878,2242,20,1271,63.55,4,241,971,247,112,false
1979,666,21,422,20.095238,4,126,244,57,31,false
158,102,5,78,15.6,4,55,24,12,20,false
1467,535,16,228,14.25,4,52,307,76,33,false
67,79,4,58,14.5,3,38,21,11,19,false
40,56,2,52,26,1,50,4,4,28,false
134,96,5,73,14.6,3,50,23,10,19,false
110,88,4,72,18,3,53,16,9,22,false
111,84,4,66,16.5,3,48,18,9,21,false
377,177,6,135,22.5,3,86,42,20,29,false
65,74,4,58,14.5,3,41,16,10,18,false
69,67,4,55,13.75,3,37,12,10,16,false
994,618,5,436,87.2,3,264,182,154,123,false
461,324,12,209,17.416667,3,56,115,30,27,false
181,93,6,80,13.333333,3,58,13,10,15,false
595,369,13,224,17.230769,3,67,145,44,28,false
163,57,6,26,4.333333,3,13,31,10,9,false
276,187,6,127,21.166667,3,54,60,26,31,false
347,171,10,145,14.5,3,63,26,10,17,false
605,431,14,259,18.5,3,64,172,75,30,false
41,50,2,48,24,1,47,2,2,25,false
946,308,7,249,35.571429,3,201,59,24,44,false
2089,576,9,449,49.888889,3,324,127,56,64,false
1602,346,11,280,25.454545,3,213,66,28,31,false
68,83,7,61,8.714286,3,31,22,10,11,false
857,307,8,236,29.5,3,133,71,42,38,false
275,208,2,205,102.5,1,203,3,3,104,false
288,219,2,217,108.5,1,211,2,2,109,false
622,100,6,46,7.666667,3,16,54,23,16,false
313,167,5,137,27.4,3,106,30,10,33,false
285,129,7,98,14,3,72,31,14,18,false
385,144,9,112,12.444444,3,53,32,17,16,false
885,358,11,243,22.090909,3,77,115,51,32,false
848,326,12,213,17.75,4,96,113,51,27,false
276,185,6,130,21.666667,3,100,55,32,30,false
73,79,2,78,39,1,56,1,1,39,false
1056,418,14,266,19,4,91,152,82,29,false
1530,936,10,559,55.9,3,219,377,221,93,false
276,192,7,125,17.857143,3,77,67,37,27,false
473,235,11,147,13.363636,3,72,88,36,21,false
1454,374,17,239,14.058824,3,119,135,56,22,false
162,143,4,105,26.25,1,74,38,18,35,false
217,162,2,160,80,1,159,2,2,81,false
369,39,5,19,3.8,3,13,20,10,7,false
286,166,7,116,16.571429,4,54,50,14,23,false
1732,489,17,246,14.470588,3,84,243,80,28,false
1445,258,11,112,10.181818,5,28,146,63,23,false
79,123,1,123,123,1,123,0,0,123,false
2043,602,14,413,29.5,3,148,189,65,43,false
281,140,6,111,18.5,3,74,29,17,23,false
373,126,10,99,9.9,3,54,27,10,12,false
1500,476,11,373,33.909091,4,208,103,26,43,false
895,170,14,97,6.928571,4,27,73,16,12,false
23,34,4,20,5,3,13,14,10,8,false
1036,146,10,85,8.5,3,24,61,19,14,false
3516,770,36,469,13.027778,4,61,301,63,21,false
1315,273,20,204,10.2,3,35,69,27,13,false
563,203,11,94,8.545455,4,27,109,47,18,false
256,82,7,42,6,3,17,40,11,11,false
243,123,5,108,21.6,4,84,15,9,24,false
5824,797,34,405,11.911765,3,52,392,45,23,false
2067,486,20,277,13.85,4,102,209,92,24,false
120,82,4,70,17.5,3,55,12,10,20,false
95,61,7,38,5.428571,4,13,23,10,8,false
2884,338,20,157,7.85,3,50,181,52,16,false
731,249,16,152,9.5,3,91,97,35,15,false
6470,454,24,239,9.958333,4,51,215,66,18,false
1433,261,11,234,21.272727,4,143,27,9,23,false
307,142,4,132,33,3,114,10,9,35,false
81,55,6,35,5.833333,3,13,20,10,9,false
896,245,17,160,9.411765,3,100,85,34,14,false
1007,265,13,202,15.538462,3,146,63,28,20,false
802,271,8,208,26,3,137,63,22,33,false
187,106,5,90,18,3,69,16,9,21,false
72,67,2,66,33,1,65,1,1,33,false
116,75,5,63,12.6,3,44,12,9,15,false
1963,503,22,330,15,3,149,173,41,22,false
64,55,5,35,7,3,13,20,10,11,false
1556,356,17,254,14.941176,3,121,102,67,20,false
141,58,6,34,5.666667,3,13,24,12,9,false
126,101,4,85,21.25,3,52,16,10,25,false
1368,452,15,269,17.933333,3,191,183,150,30,false
542,169,10,53,5.3,3,17,116,61,16,false
476,133,8,112,14,3,88,21,9,16,false
954,123,10,68,6.8,3,33,55,17,12,false
336,133,9,101,11.222222,3,49,32,14,14,false
186,59,6,31,5.166667,3,13,28,10,9,false
158,52,5,29,5.8,3,15,23,12,10,false
197,188,7,46,6.571429,3,21,142,39,26,false
208,210,7,119,17,3,102,91,41,30,false
182,98,5,82,16.4,3,54,16,12,19,false
46,63,5,47,9.4,3,25,16,12,12,false
3004,416,23,306,13.304348,3,148,110,26,18,false
4,48,4,34,8.5,3,18,14,13,12,false
906,128,10,69,6.9,3,36,59,25,12,false
336,133,9,101,11.222222,3,49,32,14,14,false
186,59,6,31,5.166667,3,13,28,10,9,false
158,52,5,29,5.8,3,15,23,12,10,false
196,174,7,38,5.428571,3,20,136,39,24,false
196,202,7,115,16.428571,3,98,87,37,28,false
182,98,5,82,16.4,3,54,16,12,19,false
46,63,5,47,9.4,3,25,16,12,12,false
7334,1000,39,708,18.153846,3,164,292,51,25,false
16009,1606,61,1075,17.622951,4,144,531,52,26,false
1001,220,11,185,16.818182,3,130,35,10,20,false
334,131,9,100,11.111111,3,49,31,12,14,false
186,59,6,31,5.166667,3,13,28,10,9,false
221,52,7,29,4.142857,3,15,23,12,7,false
219,179,8,41,5.125,3,20,138,39,22,false
213,206,8,119,14.875,3,98,87,37,25,false
437,155,9,112,12.444444,4,54,43,19,17,false
54,64,5,48,9.6,3,25,16,12,12,false
47,31,4,17,4.25,3,13,14,10,7,false
47,31,4,17,4.25,3,13,14,10,7,false
62,36,5,20,4,3,13,16,10,7,false
91,55,8,29,3.625,3,13,26,10,6,false
79,78,12,55,4.583333,3,22,23,12,6,false
47,31,4,17,4.25,3,13,14,10,7,false
82,42,6,24,4,3,13,18,10,7,false
131,83,11,61,5.545455,3,31,22,10,7,false
58,65,5,51,10.2,3,31,14,10,13,false
76,70,6,54,9,3,29,16,10,11,false
53,61,5,47,9.4,3,28,14,10,12,false
43,58,4,46,11.5,3,30,12,9,14,false
119,83,8,64,8,3,33,19,10,10,false
55,66,4,53,13.25,3,37,13,10,16,false
65,67,5,54,10.8,3,33,13,10,13,false
273,128,17,86,5.058824,3,29,42,10,7,false
132,44,7,28,4,3,13,16,10,6,false
216,123,16,66,4.125,3,17,57,12,7,false
239,135,12,94,7.833333,3,31,41,14,11,false
72,52,5,30,6,3,13,22,10,10,false
255,68,11,36,3.272727,3,13,32,10,6,false
43,58,4,46,11.5,3,30,12,9,14,false
142,119,12,73,6.083333,5,19,46,11,9,false
47,62,4,49,12.25,3,33,13,10,15,false
58,68,4,53,13.25,3,36,15,10,17,false
735,218,22,140,6.363636,3,34,78,19,9,false
197,41,5,20,4,3,13,21,10,8,false
209,54,5,26,5.2,3,13,28,12,10,false
231,65,5,38,7.6,3,17,27,10,13,false
493,200,10,144,14.4,3,59,56,16,20,false
215,58,5,26,5.2,3,13,32,14,11,false
509,122,8,69,8.625,3,19,53,22,15,false
981,258,20,172,8.6,3,51,86,13,12,false
176,100,5,84,16.8,3,52,16,10,20,false
783,175,13,134,10.307692,3,60,41,10,13,false
117,84,4,68,17,3,50,16,9,21,false
498,202,9,144,16,3,75,58,25,22,false
256,121,5,103,20.6,3,79,18,9,24,false
252,146,5,123,24.6,3,74,23,13,29,false
3899,740,35,455,13,3,96,285,31,21,false
1824,218,15,128,8.533333,3,24,90,20,14,false
2728,766,35,430,12.285714,3,150,336,103,21,false
1512,326,16,245,15.3125,3,65,81,25,20,false
516,183,8,146,18.25,3,65,37,16,22,false
7323,958,22,745,33.863636,5,256,213,94,43,false
133,90,4,73,18.25,3,54,17,9,22,false
11079,1542,27,851,31.518519,5,154,691,180,57,false
169,119,4,94,23.5,3,72,25,14,29,false
341,167,5,134,26.8,3,106,33,21,33,false
745,163,9,91,10.111111,3,27,72,21,18,false
63,41,4,22,5.5,3,13,19,10,10,false
182,71,7,47,6.714286,3,21,24,10,10,false
107,61,5,30,6,3,13,31,10,12,false
55,49,5,29,5.8,3,13,20,10,9,false
24,32,3,19,6.333333,3,13,13,10,10,false
34,39,5,21,4.2,3,13,18,10,7,false
27,57,4,44,11,3,28,13,10,14,false
74,68,4,54,13.5,3,38,14,10,17,false
321,153,8,108,13.5,3,60,45,17,19,false
74,68,4,54,13.5,3,38,14,10,17,false
483,172,8,131,16.375,3,66,41,21,21,false
74,68,4,54,13.5,3,38,14,10,17,false
158,113,4,88,22,3,65,25,14,28,false
215,123,7,94,13.428571,3,68,29,10,17,false
74,36,4,19,4.75,3,13,17,10,9,false
148,52,4,26,6.5,3,13,26,10,13,false
401,166,7,129,18.428571,3,57,37,16,23,false
74,66,4,53,13.25,3,37,13,9,16,false
149,111,4,86,21.5,3,63,25,15,27,false
74,68,4,54,13.5,3,38,14,10,17,false
765,313,10,214,21.4,3,77,99,41,31,false
74,66,4,53,13.25,3,37,13,9,16,false
341,134,7,103,14.714286,3,69,31,14,19,false
74,66,4,53,13.25,3,37,13,9,16,false
190,125,5,98,19.6,3,55,27,12,25,false
74,66,4,53,13.25,3,37,13,9,16,false
505,241,9,156,17.333333,4,87,85,52,26,false
74,68,4,54,13.5,3,38,14,10,17,false
74,68,4,54,13.5,3,38,14,10,17,false
355,187,9,131,14.555556,4,63,56,22,20,false
358,179,8,127,15.875,3,51,52,19,22,false
74,66,4,53,13.25,3,37,13,9,16,false
392,146,7,116,16.571429,4,65,30,17,20,false
93,36,5,19,3.8,3,13,17,10,7,false
1032,339,9,259,28.777778,4,196,80,28,37,false
74,36,4,19,4.75,3,13,17,10,9,false
226,133,4,106,26.5,3,85,27,16,33,false
740,237,8,186,23.25,4,139,51,27,29,false
39,62,4,47,11.75,3,27,15,12,15,false
1160,496,7,356,50.857143,3,243,140,74,70,false
39,62,4,47,11.75,3,27,15,12,15,false
38,60,4,46,11.5,3,26,14,12,15,false
108,202,7,119,17,3,85,83,62,28,false
821,281,10,202,20.2,3,71,79,32,28,false
9099,856,24,418,17.416667,5,60,438,120,35,false
992,180,7,82,11.714286,4,36,98,55,25,false
50,34,4,18,4.5,3,13,16,10,8,false
37,70,4,55,13.75,3,38,15,9,17,false
20777,1882,34,906,26.647059,5,209,976,202,55,false
4,32,4,17,4.25,3,13,15,13,8,false
123,108,5,77,15.4,3,50,31,10,21,false
30,52,3,42,14,3,27,10,9,17,false
61,53,7,28,4,4,13,25,9,7,false
22,25,2,11,5.5,1,10,14,13,12,false
103,82,2,80,40,1,79,2,2,41,false
1590,563,7,419,59.857143,4,324,144,73,80,false
1227,406,22,258,11.727273,3,47,148,89,18,false
243,126,7,96,13.714286,3,44,30,14,18,false
4634,1025,30,624,20.8,4,143,401,76,34,false
7354,1409,27,803,29.740741,5,95,606,84,52,false
2433,544,24,344,14.333333,4,80,200,47,22,false
38,40,5,26,5.2,3,13,14,10,8,false
974,348,9,281,31.222222,4,89,67,20,38,false
544,239,6,191,31.833333,4,134,48,33,39,false
2387,956,13,610,46.923077,4,368,346,115,73,false
3924,820,12,627,52.25,4,394,193,100,68,false
11057,2326,45,1285,28.555556,5,565,1041,329,51,false
3500,719,26,483,18.576923,4,164,236,45,27,false
3322,958,36,551,15.305556,4,70,407,92,26,false
13795,1745,39,1103,28.282051,4,228,642,131,44,false
48,62,3,51,17,3,36,11,10,20,false
37093,5320,99,2908,29.373737,5,176,2412,412,53,false
1087,363,8,292,36.5,5,165,71,32,45,false
926,312,9,228,25.333333,4,123,84,49,34,false
213,134,5,109,21.8,3,65,25,12,26,false
44271,3869,84,2312,27.52381,4,351,1557,127,46,false
212,133,10,89,8.9,3,43,44,10,13,false
2071,386,15,200,13.333333,4,51,186,31,25,false
1319,404,17,247,14.529412,3,85,157,27,23,false
147,97,5,78,15.6,4,58,19,9,19,false
733,556,7,347,49.571429,3,156,209,91,79,false
813,307,10,232,23.2,3,69,75,26,30,false
8931,1015,43,565,13.139535,4,115,450,77,23,false
4694,1208,34,720,21.176471,3,317,488,195,35,false
2911,705,27,410,15.185185,3,89,295,64,26,false
3564,732,25,484,19.36,3,94,248,46,29,false
231,55,4,29,7.25,3,13,26,13,13,false
20464,2595,90,1503,16.7,5,109,1092,189,28,false
505,171,7,139,19.857143,4,98,32,16,24,false
226,151,5,111,22.2,4,82,40,28,30,false
317,56,5,29,5.8,3,13,27,9,11,false
215,128,6,96,16,4,59,32,16,21,false
1267,396,8,315,39.375,4,241,81,50,49,false
1095,403,8,305,38.125,3,205,98,32,50,false
34,61,3,51,17,3,34,10,9,20,false
166,117,9,85,9.444444,3,34,32,10,13,false
431,177,6,143,23.833333,3,83,34,23,29,false
25936,3908,44,2347,53.340909,4,364,1561,460,88,false
120,148,6,120,20,4,53,28,10,24,false
545,201,7,166,23.714286,3,138,35,14,28,false
4,48,4,34,8.5,3,18,14,13,12,false
185,41,4,21,5.25,3,15,20,12,10,false
93,83,4,66,16.5,3,48,17,10,20,false
1529,323,15,240,16,3,131,83,29,21,false
639,195,10,142,14.2,3,90,53,12,19,false
59,36,5,19,3.8,3,13,17,10,7,false
74,53,6,31,5.166667,3,13,22,10,8,false
2492,284,9,212,23.555556,3,98,72,25,31,false
713,251,7,199,28.428571,4,87,52,31,35,false
1729,644,6,524,87.333333,2,361,120,93,107,false
373,157,6,124,20.666667,3,89,33,14,26,false
2190,566,7,474,67.714286,5,274,92,46,80,false
1179,561,9,387,43,3,96,174,87,62,false
1893,723,6,634,105.666667,2,270,89,40,120,false
236,142,5,110,22,3,83,32,17,28,false
397,145,5,133,26.6,3,85,12,10,29,false
21,48,3,38,12.666667,3,23,10,9,16,false
290,138,4,124,31,3,107,14,9,34,false
110,82,4,68,17,3,51,14,9,20,false
806,228,11,169,15.363636,4,95,59,21,20,false
8237,1520,20,1085,54.25,4,303,435,132,76,false
1822,637,15,413,27.533333,4,118,224,100,42,false
563,437,13,326,25.076923,4,78,111,37,33,false
21,62,3,52,17.333333,3,37,10,9,20,false
334,147,6,118,19.666667,3,70,29,10,24,false
168,103,6,82,13.666667,3,60,21,9,17,false
52,59,5,45,9,4,28,14,9,11,false
102,77,6,59,9.833333,4,38,18,9,12,false
65,71,5,54,10.8,3,36,17,9,14,false
60,71,4,53,13.25,3,34,18,9,17,false
31,52,4,40,10,3,24,12,9,13,false
31,52,4,40,10,3,24,12,9,13,false
27,55,3,45,15,3,30,10,9,18,false
318,142,4,128,32,3,111,14,9,35,false
327,171,3,161,53.666667,3,146,10,9,57,false
15,46,3,36,12,3,21,10,9,15,false
60,65,3,55,18.333333,3,40,10,9,21,false
376,168,4,150,37.5,3,131,18,9,42,false
625,237,4,221,55.25,3,203,16,9,59,false
140,94,7,68,9.714286,4,44,26,9,13,false
4,44,4,22,5.5,3,13,22,13,11,false
405,54,6,24,4,3,13,30,17,9,false
379,173,9,120,13.333333,3,70,53,19,19,false
1417,170,10,104,10.4,3,43,66,18,17,false
1130,225,12,118,9.833333,3,34,107,36,18,false
1162,274,9,160,17.777778,3,79,114,65,30,false
564,105,11,48,4.363636,3,13,57,15,9,false
958,104,20,54,2.7,3,13,50,10,5,false
332,60,7,32,4.571429,3,13,28,10,8,false
643,184,7,160,22.857143,4,128,24,9,26,false
1071,318,11,228,20.727273,3,105,90,22,28,false
192,108,4,94,23.5,3,76,14,10,27,false
2711,394,25,275,11,4,66,119,22,15,false
859,148,12,104,8.666667,3,37,44,12,12,false
1521,209,18,131,7.277778,3,25,78,13,11,false
229,95,7,81,11.571429,3,38,14,10,13,false
2203,280,21,228,10.857143,3,91,52,10,13,false
5310,953,23,647,28.130435,4,304,306,96,41,false
2740,417,21,196,9.333333,3,31,221,117,19,false
727,235,7,188,26.857143,3,152,47,26,33,false
348,140,7,107,15.285714,3,78,33,14,20,false
886,190,10,142,14.2,3,59,48,12,19,false
268,127,5,109,21.8,3,89,18,12,25,false
290,93,9,46,5.111111,3,20,47,16,10,false
390,54,9,31,3.444444,3,13,23,10,6,false
222,143,3,130,43.333333,3,113,13,12,47,false
6375,509,32,301,9.40625,4,36,208,60,15,false
837,155,15,87,5.8,3,27,68,16,10,false
1324,216,17,117,6.882353,4,30,99,13,12,false
1622,304,15,238,15.866667,3,86,66,29,20,false
479,98,12,55,4.583333,3,14,43,14,8,false
436,116,13,68,5.230769,3,14,48,15,8,false
5262,1508,18,983,54.611111,3,176,525,167,83,false
663,185,9,93,10.333333,4,24,92,26,20,false
7507,1132,26,703,27.038462,5,122,429,172,43,false
527,175,9,120,13.333333,4,70,55,25,19,false
245,172,6,133,22.166667,3,56,39,12,28,false
711,244,7,191,27.285714,5,139,53,32,34,false
1466,432,12,299,24.916667,4,146,133,42,36,false
2465,484,14,379,27.071429,5,180,105,42,34,false
6658,667,27,434,16.074074,5,90,233,67,24,false
2873,344,17,262,15.411765,4,54,82,35,20,false
2287,458,16,301,18.8125,4,126,157,68,28,false
10507,1061,46,764,16.608696,5,114,297,65,23,false
1916,598,12,411,34.25,4,205,187,90,49,false
61699,3193,78,2231,28.602564,5,208,962,332,40,false
290,139,5,111,22.2,4,85,28,16,27,false
229,108,5,91,18.2,4,68,17,9,21,false
2788,398,11,364,33.090909,3,318,34,19,36,false
486,289,7,210,30,3,77,79,28,41,false
117,85,3,75,25,3,60,10,9,28,false
52,71,4,53,13.25,3,38,18,9,17,false
51,81,6,58,9.666667,3,32,23,11,13,false
51,83,6,59,9.833333,3,34,24,12,13,false
27,57,3,46,15.333333,3,31,11,10,19,false
27,48,4,38,9.5,3,21,10,9,12,false
4,27,1,27,27,1,27,0,0,27,false
33,53,3,43,14.333333,3,28,10,9,17,false
102,87,3,77,25.666667,3,62,10,9,29,false
526,259,6,197,32.833333,2,121,62,24,43,false
20,41,1,41,41,1,41,0,0,41,false
11,44,1,44,44,1,44,0,0,44,false
16,35,1,35,35,1,35,0,0,35,false
10,31,1,31,31,1,31,0,0,31,false
58,2,1,1,1,1,1,1,1,2,false
355,204,6,172,28.666667,1,90,32,19,34,false
7,8,1,5,5,1,5,3,3,8,false
53,75,1,75,75,1,75,0,0,75,false
81,55,3,51,17,1,47,4,2,18,false
149,314,1,314,314,1,314,0,0,314,false
23,46,1,46,46,1,46,0,0,46,false
76,118,1,118,118,1,118,0,0,118,false
75,109,1,109,109,1,109,0,0,109,false
13,37,1,37,37,1,37,0,0,37,false
321,144,6,125,20.833333,1,80,19,9,24,false
94,4,2,2,1,1,1,2,1,2,false
24,44,1,44,44,1,44,0,0,44,false
99,2,1,1,1,1,1,1,1,2,false
25,49,1,49,49,1,49,0,0,49,false
32,0,1,0,0,1,0,0,0,0,false
144,120,2,115,57.5,1,115,5,5,60,false
22,37,3,33,11,1,14,4,3,12,false
171,10,3,5,1.666667,1,2,5,2,3,false
11,2,1,1,1,1,1,1,1,2,false
501,289,4,274,68.5,1,198,15,13,72,false
19,40,3,37,12.333333,1,21,3,2,13,false
43,2,1,1,1,1,1,1,1,2,false
42,55,3,45,15,1,35,10,6,18,false
42,51,3,43,14.333333,1,35,8,4,17,false
51,56,2,56,28,1,46,0,0,28,false
42,51,3,43,14.333333,1,35,8,4,17,false
69,9,2,8,4,1,6,1,1,4,false
367,238,2,236,118,1,235,2,2,119,false
22,43,1,43,43,1,43,0,0,43,false
999,495,11,326,29.636364,1,99,169,78,45,false
286,206,7,137,19.571429,1,71,69,45,29,false
295,150,3,149,49.666667,1,147,1,1,50,false
43,4,1,2,2,1,2,2,2,4,false
226,204,5,150,30,1,66,54,27,40,false
141,99,4,83,20.75,1,66,16,10,24,false
32,66,2,53,26.5,1,52,13,13,33,false
588,266,6,212,35.333333,1,132,54,22,44,false
32,59,1,59,59,1,59,0,0,59,false
5121,998,21,792,37.714286,1,232,206,41,47,false
594,92,4,53,13.25,1,30,39,19,23,false
38,67,3,58,19.333333,1,31,9,9,22,false
24434,4792,62,2699,43.532258,1,301,2093,351,77,false
1,18,1,18,18,1,18,0,0,18,false
26,63,1,63,63,1,63,0,0,63,false
76,106,1,106,106,1,106,0,0,106,false
19,42,1,42,42,1,42,0,0,42,false
32,60,1,60,60,1,60,0,0,60,false
959,138,4,101,25.25,1,46,37,17,34,false
