"PROJ","CLASSIFIER","ITERATION","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","PRECISION","RECALL","AUC","KAPPA","NPOFB","TP","FP","TN","FN","%_OF_TRAINING"
"SYNCOPE","IBk","11","BEST_FIRST","OVER_SAMPLING","NONE","0,11765","0,05797","0,49566","0,01717","0,2","4.0","30.0","641.0","65.0","91,90992"
"SYNCOPE","RandomForest","11","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,10526","0,05797","0,50685","0,00914","0,26667","4.0","34.0","637.0","65.0","91,90992"
"SYNCOPE","NaiveBayes","11","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,4","0,02899","0,53447","0,04198","0,33333","2.0","3.0","668.0","67.0","91,90992"
"SYNCOPE","IBk","11","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,04545","0,01449","0,4676","-0,0242","0,07143","1.0","21.0","650.0","68.0","91,90992"
"SYNCOPE","RandomForest","12","NONE","NO_SAMPLING","NONE","1","0,03636","0,55067","0,06043","0,30769","4.0","0.0","634.0","106.0","92,47801"
"SYNCOPE","NaiveBayes","12","NONE","NO_SAMPLING","NONE","1","0,00909","0,53839","0,0154","0,33333","1.0","0.0","634.0","109.0","92,47801"
"SYNCOPE","IBk","12","NONE","NO_SAMPLING","NONE","0,75","0,05455","0,51272","0,08332","0,41667","6.0","2.0","632.0","104.0","92,47801"
"SYNCOPE","RandomForest","12","BEST_FIRST","NO_SAMPLING","NONE","0,8","0,03636","0,53235","0,05745","0,33333","4.0","1.0","633.0","106.0","92,47801"
"SYNCOPE","NaiveBayes","12","BEST_FIRST","NO_SAMPLING","NONE","1","0,00909","0,5295","0,0154","0,33333","1.0","0.0","634.0","109.0","92,47801"
"SYNCOPE","IBk","12","BEST_FIRST","NO_SAMPLING","NONE","0,77778","0,06364","0,52168","0,09746","0,41667","7.0","2.0","632.0","103.0","92,47801"
"SYNCOPE","RandomForest","12","BEST_FIRST","UNDER_SAMPLING","NONE","0,38462","0,09091","0,52387","0,09595","0,23077","10.0","16.0","618.0","100.0","92,47801"
"SYNCOPE","NaiveBayes","12","BEST_FIRST","UNDER_SAMPLING","NONE","0,66667","0,01818","0,51299","0,02777","0,33333","2.0","1.0","633.0","108.0","92,47801"
"SYNCOPE","IBk","12","BEST_FIRST","UNDER_SAMPLING","NONE","0,41667","0,09091","0,53042","0,10168","0,33333","10.0","14.0","620.0","100.0","92,47801"
"SYNCOPE","RandomForest","12","BEST_FIRST","OVER_SAMPLING","NONE","0,625","0,04545","0,51154","0,06602","0,25","5.0","3.0","631.0","105.0","92,47801"
"SYNCOPE","NaiveBayes","12","BEST_FIRST","OVER_SAMPLING","NONE","0,66667","0,01818","0,52339","0,02777","0,33333","2.0","1.0","633.0","108.0","92,47801"
"SYNCOPE","IBk","12","BEST_FIRST","OVER_SAMPLING","NONE","0,61538","0,07273","0,52609","0,10202","0,41667","8.0","5.0","629.0","102.0","92,47801"
"SYNCOPE","RandomForest","12","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,66667","0,05455","0,52886","0,08027","0,33333","6.0","3.0","631.0","104.0","92,47801"
"SYNCOPE","NaiveBayes","12","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,66667","0,01818","0,5295","0,02777","0,33333","2.0","1.0","633.0","108.0","92,47801"
"SYNCOPE","IBk","12","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,77778","0,06364","0,52168","0,09746","0,41667","7.0","2.0","632.0","103.0","92,47801"
"SYNCOPE","RandomForest","13","NONE","NO_SAMPLING","NONE","0","0","0,60039","-0,01908","0,22917","0.0","8.0","689.0","80.0","92,71654"
"SYNCOPE","NaiveBayes","13","NONE","NO_SAMPLING","NONE","0","0","0,54694","-0,0099","0,3617","0.0","4.0","693.0","80.0","92,71654"
"SYNCOPE","IBk","13","NONE","NO_SAMPLING","NONE","0,23077","0,1125","0,4735","0,08984","0,17021","9.0","30.0","667.0","71.0","92,71654"
"SYNCOPE","RandomForest","13","BEST_FIRST","NO_SAMPLING","NONE","0,25","0,025","0,53329","0,02724","0,40426","2.0","6.0","691.0","78.0","92,71654"
"SYNCOPE","NaiveBayes","13","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,66233","0","0,34043","0.0","0.0","697.0","80.0","92,71654"
"SYNCOPE","IBk","13","BEST_FIRST","NO_SAMPLING","NONE","0,47059","0,1","0,50447","0,13368","0,38298","8.0","9.0","688.0","72.0","92,71654"
"SYNCOPE","RandomForest","13","BEST_FIRST","UNDER_SAMPLING","NONE","0,18325","0,4375","0,62999","0,13238","0,35417","35.0","156.0","541.0","45.0","92,71654"
"SYNCOPE","NaiveBayes","13","BEST_FIRST","UNDER_SAMPLING","NONE","0,53846","0,175","0,6626","0,22501","0,34043","14.0","12.0","685.0","66.0","92,71654"
"SYNCOPE","IBk","13","BEST_FIRST","UNDER_SAMPLING","NONE","0,18009","0,475","0,62896","0,13149","0,38298","38.0","173.0","524.0","42.0","92,71654"
"SYNCOPE","RandomForest","13","BEST_FIRST","OVER_SAMPLING","NONE","0,16239","0,2375","0,50187","0,08043","0,40426","19.0","98.0","599.0","61.0","92,71654"
"SYNCOPE","NaiveBayes","13","BEST_FIRST","OVER_SAMPLING","NONE","0,63636","0,0875","0,67826","0,13225","0,34043","7.0","4.0","693.0","73.0","92,71654"
"SYNCOPE","IBk","13","BEST_FIRST","OVER_SAMPLING","NONE","0,17797","0,2625","0,53095","0,10191","0,42553","21.0","97.0","600.0","59.0","92,71654"
"SYNCOPE","RandomForest","13","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,17094","0,25","0,52744","0,092","0,40426","20.0","97.0","600.0","60.0","92,71654"
"SYNCOPE","NaiveBayes","13","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,4","0,025","0,66233","0,03537","0,34043","2.0","3.0","694.0","78.0","92,71654"
"SYNCOPE","IBk","13","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,14545","0,2","0,50425","0,05586","0,40426","16.0","94.0","603.0","64.0","92,71654"
"SYNCOPE","RandomForest","14","NONE","NO_SAMPLING","NONE","0,25","0,04","0,74014","0,03807","0,46429","4.0","12.0","747.0","96.0","92,54793"
"SYNCOPE","NaiveBayes","14","NONE","NO_SAMPLING","NONE","0,14286","0,02","0,58437","0,00669","0,49398","2.0","12.0","747.0","98.0","92,54793"
"SYNCOPE","IBk","14","NONE","NO_SAMPLING","NONE","0,28571","0,14","0,40976","0,12058","0,15663","14.0","35.0","724.0","86.0","92,54793"
"SYNCOPE","RandomForest","14","BEST_FIRST","NO_SAMPLING","NONE","0,41176","0,07","0,47592","0,08883","0,37349","7.0","10.0","749.0","93.0","92,54793"
"SYNCOPE","NaiveBayes","14","BEST_FIRST","NO_SAMPLING","NONE","0,75","0,03","0,80711","0,04918","0,45783","3.0","1.0","758.0","97.0","92,54793"
"SYNCOPE","IBk","14","BEST_FIRST","NO_SAMPLING","NONE","0,26667","0,08","0,45068","0,07328","0,38554","8.0","22.0","737.0","92.0","92,54793"
"SYNCOPE","RandomForest","14","BEST_FIRST","UNDER_SAMPLING","NONE","0,24651","0,53","0,63505","0,21115","0,48193","53.0","162.0","597.0","47.0","92,54793"
"SYNCOPE","NaiveBayes","14","BEST_FIRST","UNDER_SAMPLING","NONE","0,59524","0,25","0,6619","0,3042","0,46988","25.0","17.0","742.0","75.0","92,54793"
"SYNCOPE","IBk","14","BEST_FIRST","UNDER_SAMPLING","NONE","0,23651","0,57","0,62076","0,2032","0,48193","57.0","184.0","575.0","43.0","92,54793"
"SYNCOPE","RandomForest","14","BEST_FIRST","OVER_SAMPLING","NONE","0,19718","0,28","0,43966","0,10979","0,39759","28.0","114.0","645.0","72.0","92,54793"
"SYNCOPE","NaiveBayes","14","BEST_FIRST","OVER_SAMPLING","NONE","0,625","0,2","0,78119","0,26134","0,46988","20.0","12.0","747.0","80.0","92,54793"
"SYNCOPE","IBk","14","BEST_FIRST","OVER_SAMPLING","NONE","0,21622","0,32","0,48499","0,13834","0,40964","32.0","116.0","643.0","68.0","92,54793"
"SYNCOPE","RandomForest","14","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,21642","0,29","0,47015","0,13215","0,38554","29.0","105.0","654.0","71.0","92,54793"
"SYNCOPE","NaiveBayes","14","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,65217","0,15","0,80711","0,20949","0,46988","15.0","8.0","751.0","85.0","92,54793"
"SYNCOPE","IBk","14","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,21094","0,27","0,45039","0,12209","0,38554","27.0","101.0","658.0","73.0","92,54793"
"SYNCOPE","RandomForest","15","NONE","NO_SAMPLING","NONE","0,23077","0,21429","0,84184","0,21062","0,36364","3.0","10.0","893.0","11.0","92,63099"
"SYNCOPE","NaiveBayes","15","NONE","NO_SAMPLING","NONE","0,08333","0,07143","0,78813","0,06373","0,09091","1.0","11.0","892.0","13.0","92,63099"
"SYNCOPE","IBk","15","NONE","NO_SAMPLING","NONE","0,15789","0,42857","0,62589","0,21321","0,45455","6.0","32.0","871.0","8.0","92,63099"
"SYNCOPE","RandomForest","15","BEST_FIRST","NO_SAMPLING","NONE","0,14286","0,21429","0,60683","0,15597","0,36364","3.0","18.0","885.0","11.0","92,63099"
"SYNCOPE","NaiveBayes","15","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,82807","-0,00383","0,09091","0.0","2.0","901.0","14.0","92,63099"
"SYNCOPE","IBk","15","BEST_FIRST","NO_SAMPLING","NONE","0,16","0,28571","0,52025","0,18926","0,27273","4.0","21.0","882.0","10.0","92,63099"
"SYNCOPE","RandomForest","15","BEST_FIRST","UNDER_SAMPLING","NONE","0,05114","0,64286","0,68846","0,06839","0,18182","9.0","167.0","736.0","5.0","92,63099"
"SYNCOPE","NaiveBayes","15","BEST_FIRST","UNDER_SAMPLING","NONE","0,15385","0,42857","0,80952","0,20863","0,18182","6.0","33.0","870.0","8.0","92,63099"
"SYNCOPE","IBk","15","BEST_FIRST","UNDER_SAMPLING","NONE","0,04478","0,64286","0,70721","0,0568","0,18182","9.0","192.0","711.0","5.0","92,63099"
"SYNCOPE","RandomForest","15","BEST_FIRST","OVER_SAMPLING","NONE","0,04464","0,35714","0,51681","0,05368","0,27273","5.0","107.0","796.0","9.0","92,63099"
"SYNCOPE","NaiveBayes","15","BEST_FIRST","OVER_SAMPLING","NONE","0,3125","0,35714","0,82958","0,3223","0,18182","5.0","11.0","892.0","9.0","92,63099"
"SYNCOPE","IBk","15","BEST_FIRST","OVER_SAMPLING","NONE","0,04274","0,35714","0,51934","0,05044","0,27273","5.0","112.0","791.0","9.0","92,63099"
"SYNCOPE","RandomForest","15","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,05","0,42857","0,5583","0,06396","0,36364","6.0","114.0","789.0","8.0","92,63099"
"SYNCOPE","NaiveBayes","15","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,3125","0,35714","0,82807","0,3223","0,18182","5.0","11.0","892.0","9.0","92,63099"
"SYNCOPE","IBk","15","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,04587","0,35714","0,52009","0,05575","0,36364","5.0","104.0","799.0","9.0","92,63099"
"SYNCOPE","RandomForest","16","NONE","NO_SAMPLING","NONE","0,6","0,04918","0,53157","0,08158","0,5","3.0","2.0","847.0","58.0","93,18556"
"SYNCOPE","NaiveBayes","16","NONE","NO_SAMPLING","NONE","0","0","0,52354","0","0,25","0.0","0.0","849.0","61.0","93,18556"
"SYNCOPE","IBk","16","NONE","NO_SAMPLING","NONE","0,5","0,04918","0,52191","0,07849","0,25","3.0","3.0","846.0","58.0","93,18556"
"SYNCOPE","RandomForest","16","BEST_FIRST","NO_SAMPLING","NONE","0,5","0,01639","0,50222","0,02761","0","1.0","1.0","848.0","60.0","93,18556"
"SYNCOPE","NaiveBayes","16","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,52426","0","0,25","0.0","0.0","849.0","61.0","93,18556"
"SYNCOPE","IBk","16","BEST_FIRST","NO_SAMPLING","NONE","0,25","0,01639","0,48499","0,02271","0","1.0","3.0","846.0","60.0","93,18556"
"SYNCOPE","RandomForest","16","BEST_FIRST","UNDER_SAMPLING","NONE","0,25","0,04918","0,51307","0,06151","0","3.0","9.0","840.0","58.0","93,18556"
"SYNCOPE","NaiveBayes","16","BEST_FIRST","UNDER_SAMPLING","NONE","0","0","0,52479","0","0,25","0.0","0.0","849.0","61.0","93,18556"
"SYNCOPE","IBk","16","BEST_FIRST","UNDER_SAMPLING","NONE","0,23077","0,04918","0,51403","0,05892","0","3.0","10.0","839.0","58.0","93,18556"
"SYNCOPE","RandomForest","16","BEST_FIRST","OVER_SAMPLING","NONE","0,14286","0,01639","0,48495","0,01583","0","1.0","6.0","843.0","60.0","93,18556"
"SYNCOPE","NaiveBayes","16","BEST_FIRST","OVER_SAMPLING","NONE","0","0","0,52425","0","0,25","0.0","0.0","849.0","61.0","93,18556"
"SYNCOPE","IBk","16","BEST_FIRST","OVER_SAMPLING","NONE","0,125","0,01639","0,48385","0,01365","0","1.0","7.0","842.0","60.0","93,18556"
"SYNCOPE","RandomForest","16","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,28571","0,03279","0,50117","0,04565","0","2.0","5.0","844.0","59.0","93,18556"
"SYNCOPE","NaiveBayes","16","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0","0","0,52426","0","0,25","0.0","0.0","849.0","61.0","93,18556"
"SYNCOPE","IBk","16","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,16667","0,01639","0,48499","0,01806","0","1.0","5.0","844.0","60.0","93,18556"
"SYNCOPE","RandomForest","17","NONE","NO_SAMPLING","NONE","0,07692","0,08","0,57903","0,05423","0,27273","2.0","24.0","947.0","23.0","93,05923"
"SYNCOPE","NaiveBayes","17","NONE","NO_SAMPLING","NONE","0,21053","0,16","0,76278","0,16369","0,27273","4.0","15.0","956.0","21.0","93,05923"
"SYNCOPE","IBk","17","NONE","NO_SAMPLING","NONE","0,08772","0,2","0,42787","0,0902","0,22727","5.0","52.0","919.0","20.0","93,05923"
"SYNCOPE","RandomForest","17","BEST_FIRST","NO_SAMPLING","NONE","0,14286","0,08","0,61932","0,08609","0,5","2.0","12.0","959.0","23.0","93,05923"
"SYNCOPE","NaiveBayes","17","BEST_FIRST","NO_SAMPLING","NONE","0,33333","0,08","0,77949","0,12049","0,57143","2.0","4.0","967.0","23.0","93,05923"
"SYNCOPE","IBk","17","BEST_FIRST","NO_SAMPLING","NONE","0,22727","0,2","0,57815","0,19382","0,59091","5.0","17.0","954.0","20.0","93,05923"
"SYNCOPE","RandomForest","17","BEST_FIRST","UNDER_SAMPLING","NONE","0,05957","0,56","0,58021","0,06528","0,54545","14.0","221.0","750.0","11.0","93,05923"
"SYNCOPE","NaiveBayes","17","BEST_FIRST","UNDER_SAMPLING","NONE","0,14754","0,36","0,729","0,18011","0,54545","9.0","52.0","919.0","16.0","93,05923"
"SYNCOPE","IBk","17","BEST_FIRST","UNDER_SAMPLING","NONE","0,05618","0,6","0,59396","0,05957","0,5","15.0","252.0","719.0","10.0","93,05923"
"SYNCOPE","RandomForest","17","BEST_FIRST","OVER_SAMPLING","NONE","0,06897","0,4","0,53244","0,07818","0,52381","10.0","135.0","836.0","15.0","93,05923"
"SYNCOPE","NaiveBayes","17","BEST_FIRST","OVER_SAMPLING","NONE","0,2","0,2","0,65252","0,1794","0,54545","5.0","20.0","951.0","20.0","93,05923"
"SYNCOPE","IBk","17","BEST_FIRST","OVER_SAMPLING","NONE","0,06993","0,4","0,53116","0,07972","0,57143","10.0","133.0","838.0","15.0","93,05923"
"SYNCOPE","RandomForest","17","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,05926","0,32","0,54408","0,06019","0,59091","8.0","127.0","844.0","17.0","93,05923"
"SYNCOPE","NaiveBayes","17","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,23529","0,16","0,77949","0,17369","0,54545","4.0","13.0","958.0","21.0","93,05923"
"SYNCOPE","IBk","17","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,06716","0,36","0,57786","0,07403","0,54545","9.0","125.0","846.0","16.0","93,05923"
"SYNCOPE","RandomForest","18","NONE","NO_SAMPLING","NONE","0,125","0,03448","0,59555","0,0421","0,33333","1.0","7.0","969.0","28.0","93,4549"
"SYNCOPE","NaiveBayes","18","NONE","NO_SAMPLING","NONE","0,02941","0,06897","0,56868","0,00081","0,16667","2.0","66.0","910.0","27.0","93,4549"
"SYNCOPE","IBk","18","NONE","NO_SAMPLING","NONE","0,13953","0,2069","0,57693","0,13692","0,41667","6.0","37.0","939.0","23.0","93,4549"
"SYNCOPE","RandomForest","18","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,50569","-0,01502","0,33333","0.0","10.0","966.0","29.0","93,4549"
"SYNCOPE","NaiveBayes","18","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,61018","-0,00374","0,33333","0.0","2.0","974.0","29.0","93,4549"
"SYNCOPE","IBk","18","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,45036","-0,01819","0,25","0.0","13.0","963.0","29.0","93,4549"
"SYNCOPE","RandomForest","18","BEST_FIRST","UNDER_SAMPLING","NONE","0,03817","0,17241","0,45502","0,01601","0,16667","5.0","126.0","850.0","24.0","93,4549"
"SYNCOPE","NaiveBayes","18","BEST_FIRST","UNDER_SAMPLING","NONE","0,25","0,06897","0,60491","0,09684","0,33333","2.0","6.0","970.0","27.0","93,4549"
"SYNCOPE","IBk","18","BEST_FIRST","UNDER_SAMPLING","NONE","0,03165","0,17241","0,45257","0,00496","0,18182","5.0","153.0","823.0","24.0","93,4549"
"SYNCOPE","RandomForest","18","BEST_FIRST","OVER_SAMPLING","NONE","0,01869","0,06897","0,46705","-0,01675","0,25","2.0","105.0","871.0","27.0","93,4549"
"SYNCOPE","NaiveBayes","18","BEST_FIRST","OVER_SAMPLING","NONE","0,28571","0,06897","0,61442","0,10102","0,33333","2.0","5.0","971.0","27.0","93,4549"
"SYNCOPE","IBk","18","BEST_FIRST","OVER_SAMPLING","NONE","0,02778","0,10345","0,4449","-0,00178","0,25","3.0","105.0","871.0","26.0","93,4549"
"SYNCOPE","RandomForest","18","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,03409","0,10345","0,47711","0,00823","0,27273","3.0","85.0","891.0","26.0","93,4549"
"SYNCOPE","NaiveBayes","18","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,2","0,03448","0,61018","0,05077","0,33333","1.0","4.0","972.0","28.0","93,4549"
"SYNCOPE","IBk","18","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,02247","0,06897","0,45031","-0,01007","0,25","2.0","87.0","889.0","27.0","93,4549"
"SYNCOPE","RandomForest","19","NONE","NO_SAMPLING","NONE","0,4","0,04","0,5261","0,0644","0,29412","2.0","3.0","969.0","48.0","93,75954"
"SYNCOPE","NaiveBayes","19","NONE","NO_SAMPLING","NONE","1","0,02","0,62615","0,03737","0,35294","1.0","0.0","972.0","49.0","93,75954"
"SYNCOPE","IBk","19","NONE","NO_SAMPLING","NONE","0,11765","0,04","0,39596","0,03576","0,125","2.0","15.0","957.0","48.0","93,75954"
"SYNCOPE","RandomForest","19","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,50753","-0,00557","0,35294","0.0","3.0","969.0","50.0","93,75954"
"SYNCOPE","NaiveBayes","19","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,63229","-0,00192","0,35294","0.0","1.0","971.0","50.0","93,75954"
"SYNCOPE","IBk","19","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,43514","-0,01368","0,29412","0.0","8.0","964.0","50.0","93,75954"
"SYNCOPE","RandomForest","19","BEST_FIRST","UNDER_SAMPLING","NONE","0,2449","0,24","0,5803","0,20387","0,35294","12.0","37.0","935.0","38.0","93,75954"
"SYNCOPE","NaiveBayes","19","BEST_FIRST","UNDER_SAMPLING","NONE","0,1875","0,06","0,56426","0,06882","0,41176","3.0","13.0","959.0","47.0","93,75954"
"SYNCOPE","IBk","19","BEST_FIRST","UNDER_SAMPLING","NONE","0,21053","0,24","0,56198","0,18164","0,41176","12.0","45.0","927.0","38.0","93,75954"
"SYNCOPE","RandomForest","19","BEST_FIRST","OVER_SAMPLING","NONE","0,13953","0,12","0,45243","0,08776","0,35294","6.0","37.0","935.0","44.0","93,75954"
"SYNCOPE","NaiveBayes","19","BEST_FIRST","OVER_SAMPLING","NONE","0,2","0,02","0,6407","0,02771","0,47059","1.0","4.0","968.0","49.0","93,75954"
"SYNCOPE","IBk","19","BEST_FIRST","OVER_SAMPLING","NONE","0,15909","0,14","0,47241","0,10809","0,41176","7.0","37.0","935.0","43.0","93,75954"
"SYNCOPE","RandomForest","19","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,17949","0,14","0,47124","0,11955","0,41176","7.0","32.0","940.0","43.0","93,75954"
"SYNCOPE","NaiveBayes","19","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,25","0,02","0,63229","0,03001","0,47059","1.0","3.0","969.0","49.0","93,75954"
"SYNCOPE","IBk","19","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,14286","0,1","0,43527","0,0806","0,35294","5.0","30.0","942.0","45.0","93,75954"
"SYNCOPE","RandomForest","20","NONE","NO_SAMPLING","NONE","0","0","0,6005","-0,00675","0,14286","0.0","4.0","999.0","25.0","94,09365"
"SYNCOPE","NaiveBayes","20","NONE","NO_SAMPLING","NONE","0,2","0,08","0,58923","0,1018","0,28571","2.0","8.0","995.0","23.0","94,09365"
"SYNCOPE","IBk","20","NONE","NO_SAMPLING","NONE","0,06667","0,04","0,4465","0,03235","0,14286","1.0","14.0","989.0","24.0","94,09365"
"SYNCOPE","RandomForest","20","BEST_FIRST","NO_SAMPLING","NONE","0,2","0,08","0,63458","0,1018","0,28571","2.0","8.0","995.0","23.0","94,09365"
"SYNCOPE","NaiveBayes","20","BEST_FIRST","NO_SAMPLING","NONE","0,2","0,04","0,59029","0,05904","0","1.0","4.0","999.0","24.0","94,09365"
"SYNCOPE","IBk","20","BEST_FIRST","NO_SAMPLING","NONE","0,11765","0,08","0,49633","0,07707","0,28571","2.0","15.0","988.0","23.0","94,09365"
"SYNCOPE","RandomForest","20","BEST_FIRST","UNDER_SAMPLING","NONE","0,07865","0,28","0,6124","0,08818","0,28571","7.0","82.0","921.0","18.0","94,09365"
"SYNCOPE","NaiveBayes","20","BEST_FIRST","UNDER_SAMPLING","NONE","0,3","0,12","0,59039","0,15975","0,28571","3.0","7.0","996.0","22.0","94,09365"
"SYNCOPE","IBk","20","BEST_FIRST","UNDER_SAMPLING","NONE","0,07527","0,28","0,60957","0,08351","0,14286","7.0","86.0","917.0","18.0","94,09365"
"SYNCOPE","RandomForest","20","BEST_FIRST","OVER_SAMPLING","NONE","0,07843","0,16","0,53027","0,07507","0,14286","4.0","47.0","956.0","21.0","94,09365"
"SYNCOPE","NaiveBayes","20","BEST_FIRST","OVER_SAMPLING","NONE","0,23077","0,12","0,59041","0,14365","0,28571","3.0","10.0","993.0","22.0","94,09365"
"SYNCOPE","IBk","20","BEST_FIRST","OVER_SAMPLING","NONE","0,07547","0,16","0,52859","0,07189","0,14286","4.0","49.0","954.0","21.0","94,09365"
"SYNCOPE","RandomForest","20","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,07547","0,16","0,56722","0,07189","0,42857","4.0","49.0","954.0","21.0","94,09365"
"SYNCOPE","NaiveBayes","20","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,3","0,12","0,59029","0,15975","0,28571","3.0","7.0","996.0","22.0","94,09365"
"SYNCOPE","IBk","20","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,06122","0,12","0,49645","0,0505","0,28571","3.0","46.0","957.0","22.0","94,09365"
"SYNCOPE","RandomForest","21","NONE","NO_SAMPLING","NONE","0","0","0,70975","-0,00905","0,25","0.0","52.0","2255.0","13.0","88,23828"
"SYNCOPE","NaiveBayes","21","NONE","NO_SAMPLING","NONE","0,00345","0,07692","0,36753","-0,00417","0","1.0","289.0","2018.0","12.0","88,23828"
"SYNCOPE","IBk","21","NONE","NO_SAMPLING","NONE","0","0","0,63394","-0,01002","0","0.0","100.0","2207.0","13.0","88,23828"
"SYNCOPE","RandomForest","21","BEST_FIRST","NO_SAMPLING","NONE","0,07407","0,15385","0,63991","0,09314","0,5","2.0","25.0","2282.0","11.0","88,23828"
"SYNCOPE","NaiveBayes","21","BEST_FIRST","NO_SAMPLING","NONE","0,16667","0,07692","0,5081","0,10209","0","1.0","5.0","2302.0","12.0","88,23828"
"SYNCOPE","IBk","21","BEST_FIRST","NO_SAMPLING","NONE","0,05405","0,15385","0,65598","0,07231","0,5","2.0","35.0","2272.0","11.0","88,23828"
"SYNCOPE","RandomForest","21","BEST_FIRST","UNDER_SAMPLING","NONE","0,00756","0,30769","0,63751","0,00386","0,25","4.0","525.0","1782.0","9.0","88,23828"
"SYNCOPE","NaiveBayes","21","BEST_FIRST","UNDER_SAMPLING","NONE","0,05","0,07692","0,51752","0,05418","0","1.0","19.0","2288.0","12.0","88,23828"
"SYNCOPE","IBk","21","BEST_FIRST","UNDER_SAMPLING","NONE","0,00598","0,30769","0,62587","0,00075","0,25","4.0","665.0","1642.0","9.0","88,23828"
"SYNCOPE","RandomForest","21","BEST_FIRST","OVER_SAMPLING","NONE","0,0085","0,23077","0,64578","0,00565","0,25","3.0","350.0","1957.0","10.0","88,23828"
"SYNCOPE","NaiveBayes","21","BEST_FIRST","OVER_SAMPLING","NONE","0,05","0,07692","0,63474","0,05418","0","1.0","19.0","2288.0","12.0","88,23828"
"SYNCOPE","IBk","21","BEST_FIRST","OVER_SAMPLING","NONE","0,00836","0,23077","0,65521","0,00537","0,25","3.0","356.0","1951.0","10.0","88,23828"
"SYNCOPE","RandomForest","21","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,01141","0,23077","0,64083","0,01118","0,33333","3.0","260.0","2047.0","10.0","88,23828"
"SYNCOPE","NaiveBayes","21","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,05882","0,07692","0,5081","0,0607","0","1.0","16.0","2291.0","12.0","88,23828"
"SYNCOPE","IBk","21","BEST_FIRST","NO_SAMPLING","SENSITIVE_LEARNING","0,01115","0,23077","0,65631","0,0107","0,25","3.0","266.0","2041.0","10.0","88,23828"
"SYNCOPE","RandomForest","22","NONE","NO_SAMPLING","NONE","0,02941","0,04167","0,63782","0,02738","0,13333","1.0","33.0","3795.0","23.0","83,66204"
"SYNCOPE","NaiveBayes","22","NONE","NO_SAMPLING","NONE","0","0","0,51893","-0,01142","0","0.0","232.0","3596.0","24.0","83,66204"
"SYNCOPE","IBk","22","NONE","NO_SAMPLING","NONE","0,02941","0,08333","0,5378","0,03459","0,13333","2.0","66.0","3762.0","22.0","83,66204"
"SYNCOPE","RandomForest","22","BEST_FIRST","NO_SAMPLING","NONE","0,1","0,08333","0,56397","0,08573","0,13333","2.0","18.0","3810.0","22.0","83,66204"
"SYNCOPE","NaiveBayes","22","BEST_FIRST","NO_SAMPLING","NONE","0","0","0,69726","-0,00096","0,13333","0.0","2.0","3826.0","24.0","83,66204"
"SYNCOPE","IBk","22","BEST_FIRST","NO_SAMPLING","NONE","0,07143","0,08333","0,58837","0,07069","0,13333","2.0","26.0","3802.0","22.0","83,66204"
